RAB40C	LINC01140	AF009267
RPS29	TMEM147
AGBL5	DFFA
HUWE1	CDC20	GC	CEP131	ECI1
ACTR3B	PTGES3
MATK	AL109698
TSPAN8	SMOX
DNAH17	SMAD6	SSTR3	LIPF
NR2E1	ZBTB10	DCUN1D4	ANGPTL4
MUC5B	MRPS2
IFT81	SIRT7
ETV4	IRF5	ZNF606
CETN3	INADL
P2RX2	SIVA1
ADAM29	ZNF142
MYLPF	AF130051	GPR137	PTBP3
CSF2RA	OTUB1
TNS1	PIM1	CEACAM6
GALE	IGLL3P	PSG11	TIMM44	POU2F2
RPS13	NAA16
OR10H2	NEFL
SPINK5	CYP2B7P	CNTNAP2
INSL5	DONSON	CCDC85B
SSPN	PCBP3
NLGN4Y	PKD2L1
RSPH14	GK	KLHL2	ST14	AFF3	KIAA1033
WDR76	TTC33	DERL2	SHH
AF234262	FBXO2	SCN7A
CYP3A4	PRLH	MUS81
CD38	DOK1
EEF1G	TRMT61B
CHD5	PFDN6	ANKMY1
MON1B	DRAP1	ALG5
OR2J3	RAD51C
SLC25A20	PMS2P3
RPL34	NACAP1	DCAKD
ABHD6	HBP1
NUCB1	DCTN4
PRRX1	CCNL1
SLC19A2	RAB3D
AHSG	LIMD2	GSTA4
ARPP21	THNSL1	FUBP3
JUNB	PUS7L
CCDC121	POLD1	NUBP2
MAST1	EXOG	PGAM2
CASP4	PLA2G4A	ANO3	LRP3
HK3	CLIC2
LRCH1	ARFIP2	EAPP
NQO1	RANBP17
KRT4	AL049314	PLA2G2F
ACTA1	SDHB	PRMT8
HLA-DPA2	AUP1
TGFBR1	MTX2
AU148274	SLC26A3	SPATA2
ACE	GLRX3
SLC2A4	XCR1	CDC42	COMMD10
LDLR	LRCH3
ZSCAN31	URM1
RPS27L	SEC31B	RPL23
PES1	DUX1	OSR2	SCN3A	LIN7C	CCDC82
PCDH8	TLL1
CLDN14	MS4A1
TAAR3	AMPD3	SP4
MEF2D	ARHGAP24	ETV6	TF	NECAB3
IFT57	MAD2L1BP	CPNE6
RPL14	F8A3	CASP6
AL080152	ZBTB3
SIX1	MAGEA1
EFNA1	SLC26A3	LOC81691
PRDX1	ATP5I
SLC17A2	RIN1	HSPA1L
ISCA1	MMP8	SPINK5	PSME4	BOK
GALK1	EXOG
EPB42	GPX1	ODC1	BCL2L1	GSPT1	GYPC
SRRD	ST13	DCAF6
TMOD2	KLHL26
TP73	INADL
C5orf28	FGF13
CDY1	IVL	CDCP1	DNALI1	SLC4A10
CTAG1A	CPE
KLHDC2	ZNF7
AL109696	GPR98
PDK1	NPL	PITX3
FAM20B	AI307760	C6orf62
CCDC57	TOM1L2	G3BP1	MMP14	C12orf29
UPK2	TMEM177
TSKS	FNDC3A
INPP4B	SEC24B
MAP2K3	GIPC2	DNAJB5
SLCO1A2	PLXNB3
NCF4	SOD2
D16471	DYRK1B
RPS24	GSAP
ADAM11	TMEM184B	SH3TC2	CATSPERG
THAP3	OR2H1	PSG11	PDE4B
PDC	BMP1
PIN1	OARD1
GZMA	EMC7
CDK8	RFX2
PIP	FLRT2
EEF1A1	TNP2	KCNJ13
KCNJ16	AW301235
KLHDC8A	SLC4A1AP
PTPLAD1	ZNF652	ARID3B
AK022038	KIF13B
C3orf18	SGMS1
MISP	MYH8
RARRES2	BAZ1B
SNORA21	LINC00260	GPI
IGF2BP2	PRDX6	GLUL	ZFAND5
DLEU2L	LDB1	FGFR1
SMAD9	UIMC1
CCDC88A	USP47
AU148005	BCAS2	PTPN11	PCNXL4
RPL15	UBL3
ASIC2	CA6	PNLIPRP2	KHDRBS2	AF119888	SLC12A6
PLEKHJ1	KIFC1
NRIP1	ATP6V1G2
MEP1B	LOC100127886
FBL	INPP5E
CTCFL	FLJ11710	TBC1D15	KCTD17
SCD	DEFA5
HS3ST3A1	IRF5	ZNF606
FGF12	GABARAPL3	DR1
FER1L4	PFKFB2	MTAP
PDLIM3	FBXO4
SLC2A6	FAM162A	MRPS28	PSMD6
W26593	M6PR
DDT	ZBP1
DZANK1	TDRD1
RPGR	ZDHHC13	CAMKK2
ARL4A	ESPN
DAPK3	MRPL48
YBX3	RAPGEF4	TDRD7	TAL1
ACTL7B	NUBP2	CBX3
PRG2	PCDHA5	IQSEC3	GCFC2
NAA15	NKTR	HMGB1
RRAS2	SEC11A	HAT1
BFAR	GOSR1	PDIA3
NCAPG	FTSJ2
KCNE4	KLHL29
CLP1	ADAM19
RGSL1	RBMY2FP
WWC2	KIFC1
MXI1	TYRO3
ALOX12B	IRF5	ZNF606
LGI2	CSNK1G2	HAUS2
RPH3AL	ZNF286A
GPR1	REEP4
HAPLN1	SLC17A7	HAS1
PCDHGB5	LGSN
NKAIN1	NEU3
SPIB	IL18
KRT81	FRZB	SSTR3
SPAG6	IL22
KHDC1L	HCG2P7	SMG1
AL390170	RNASEL	B4GALT2
SRGN	KRTAP1-3	SPINK5	MMP8
MNX1	FLJ21369	ZNF37BP	IFIH1
SGCB	KIAA0391
ACADS	CCDC91
ACSM2B	SNX29P2	AW972765
RPS14	ARGLU1	SREK1
RPS15	RPS11
NAG18	SEPHS2
OR2B2	SYNJ1
S1PR2	LRCH4	KLKB1	JMJD4	P2RX7	AW970584	MZT2B
EIF3E	ACO2
CRYZL1	ERVMER34-1
ADCY8	EMP1	THPO	GTPBP3
FAM124B	GHRH	LOC1720	NUDT15
BDNF	NOC4L
CHIA	FXR2
CDH15	HAX1	GPT	CDH19
ORC6	HSF2	ASMT
GJA8	DNALI1	SLC4A10	DUX4L8	CDCP1	AK025086	KCNE4
MATN2	POLR3F
TLL2	AKR1C4
KCNQ1DN	NEB
TNFRSF13B	CEP250
PNLIP	SIRT7
AF130103	CHAC1
NAT8B	C22orf31
TMEM63A	CREB1
ZNF557	TIMM10B
PPP3CC	ETFB
ATF5	B3GNTL1
BST2	REM1
BG399778	BRCC3
NAALAD2	ZNF280D	EPHA7	RTCA
CST7	LOC100131298
GJC1	LGSN
PRSS53	ZNF493
SIM1	PQLC2	ZCCHC2
ETNK1	MUC5AC
COX6C	MIS12	SLC25A46
DTWD1	TRAF3
ORC1	LXN	MPZL2	STX7
AR	MAGEA4	GABBR1
RPA4	ACSL4
ABCA4	DGKG	SMC3	CDSN
PLEKHA4	CENPN	DRG2	TSC22D4	ST3GAL2	RIPPLY3
LOC100129973	LMNB2	TMOD2	HEY2
HSF4	ROR1	SLC2A8	ASL
RHOBTB2	ROBO3	PSG11	PDE4B
GPR63	C12orf10
CDC34	GNAI2	SLC25A37
AI424872	B4GALT4	PCDHA2
ZNF613	TSSK2
WDR55	MFN1
AL110201	AK025072
FBXL5	ARPC5	ASAH1
FNDC8	RRAS
GPR171	TMF1
HTRA2	FUBP1
KIFAP3	PMS1
MYL12B	DAP3
NOL10	DNAJB4
OXCT1	CEBPZ
X84340	HIST1H2BL	ZMAT4	OBSCN
ZC3H3	SLC22A14
PLA2G15	NR1H2	CENPN
NPEPL1	KXD1
POLR3D	GMEB1
FAM105A	FCAR	GPNMB
MYH2	IL36RN
CTH	WDR4
AXL	ZNF7	SIL1
AW974816	CNOT6
AB007975	LYN
NPPC	WNT10B
NGFR	RAB15
YAP1	OR1A2
SECISBP2L	BRWD1
WRB	LRRC37A2
MECOM	NUP188
LOC254896	GK	ST14	AFF3	KLHL2	KIAA1033	TMEM59L
TMEM254	CEP290
RPL27A	ATP5G2	RPL10	PTPRCAP
TRIM3	ADAMTS20
PPEF1	CLCA4
COL3A1	AL049244
MAGOH	CDC6
HP	CLK4
RNF14	TESC	MIIP	TBXA2R
RPL11	RPS12
EMC3	SLC22A7	UBB
SPHAR	CCNG2	PDE4B
UBE2S	BMP10
DKFZP434L187	DNAJC28	STK4
XK	HBG2	ALDH5A1
C10orf2	MTHFS	PDE4B
RAD21L1	SNX7	ANKRA2	LILRP2
DAO	ERVH-6
ID2	IL12B
SIGIRR	ZNF134
SRSF10	CD2AP
GSTT2	BF725121
ING1	MYC	HHLA3
IGF2-AS	IMPA1	UQCRH	ING1	ACLY
OPLAH	SART1	UTF1
SEPP1	ZBED4
AMZ2	DUS1L
DNAJC16	SCNN1D
MAPK14	ARPC2
PCP4	SETD4
MASP2	IFNA10
SMR3A	MAPK6
CLIC4	MS4A2
U96291	RHOBTB1
NOP14-AS1	CA6	PNLIPRP2	KHDRBS2
CLDN4	FMO6P	TP53TG5
PARD6B	USP48
UGT2B17	MRPS35
NOX1	TRPC2
BAIAP2	DKK3
CASP5	GS1-600G8.3	SOX14
APOE	CDC42EP4	SERPINB4
AK024860	GNB5
NANS	BDKRB1
CNPPD1	JUND
PLA1A	GSC2	AU147200
CFHR2	MZT2A
MARCO	IRF5	ZNF606
CELA3A	ALPK1	SPARCL1
GNL3L	SMG7-AS1
SRSF5	LTB
ST8SIA5	HPN
TPRKB	PSG5
PDLIM7	CLSTN3	PTP4A3
SGPP1	AK024909
STK38	ZNF324
ZBTB32	CCNJL
MMP20	AK000847	GLP1R
CORIN	TXK
CD48	AK022094
ATP6V0C	CEACAM1
IMP4	MRPS18B
AF113008	RPL23	MSX2
KCNJ1	BEST1	LRRC40	TNFSF14	SPI1
HCRTR2	BE312027
DOCK9	AL049997
THUMPD2	SLC29A3
EIF1B	IBSP
CTPS1	C17orf70	ZNF280A
MGST2	CKLF
OR7A10	DSP	FUT1
PRPF39	CLEC2B
SOCS7	NGB
TINF2	A4GNT
MAB21L1	PKP1	TPRKB
DGKI	AL080160
SFTPB	AGRN
TEF	HAND1
WNT5A	IFNA21	NMRK2
BNIP3L	RTN2	LY6G5C	FKBP8
ID4	FKSG49
GCLM	SLC6A20
CSPG4	HSPH1
SLC9A2	LOC100127886
AASS	EMC1	EGFL8
EYA2	SERPINB4	SLC2A8	ASL
IL2	THBS4	SLC1A2	LOC100294020
LOC728026	RALA
ZNF835	GRHPR
ADAM23	HSPH1
ZNF771	NDP
RHBG	LRRC36
OR7E19P	ZNF713
LRRC8B	FBXO2	TLR6
NRXN3	TBC1D3H
MXD4	PPP6R1	AIDA
CASP8AP2	HSF2
PTPRS	DGKG	SMC3	SPIDR
OTOF	CIDEA	LOC100506963
MYBPC2	ADCK4
MFSD6	DZIP3	FAM20B
TMEM5	INVS
SLC4A1	GABARAPL2	STAU1	SNX3	ALAS2
P2RX3	NTS
TEX14	LRRC37A4P	CLCN2	IL18RAP
TSSC4	FUT9
TUSC3	RFNG
RANBP10	HPS1	VTI1B
KCNC1	ARHGEF7
SHARPIN	AF103529
WHAMMP2	IL23A
EIF2AK3	MTA1
TALDO1	RTN3	LILRB3
MAP4K3	GPX5
TFAP2A	ITGB8
TMEM53	GPRC5D
FOXN1	ZNF44	POU4F2	MAGEA6	LIN7B
CEMP1	ANKMY1
YY1AP1	KEL
CT55	ORM1	EMP2
AMH	CLPX	AZGP1
IGSF9B	GOLT1B
SLC5A2	ERC2
KLRC4	CYP2A13
SLC9A5	NAGLU	LOC81691	RRAGB
RPL13	BET1
TBC1D29	C22orf31
WDHD1	ZNF606	IRF5
GPR135	POLR3K	PEX6	IFT81
CCDC33	SYTL2	PSEN2
RALGDS	BZRAP1
CRTAM	GLS
OPA3	NAPG	ZNF253	ACSM2B
GTF3C5	TIAM2
SLMO1	CDK20	HP1BP3	CSHL1	GREM2
CNTN2	DHX57	EDRF1
CTNND2	CNTN5
ARL3	FABP3	RBX1
CCIN	GOLGA2P5	SLC15A1	MPP5	EPHA3
MYRF	TRAV12-2
SYT11	GPC4
RPS9	C1GALT1C1
B4GALT6	GSC2	SLC13A1
TTC38	CD3G
ABHD17A	SDHC
EPM2A	S73614
SGTA	DNAJA4	LAMB2	IL17A	LINC00652
CBLN1	N4BP2L1
TBX1	ELOVL5	ITM2B
PSORS1C1	SERPINB4	ASL	SLC2A8	ROR1
KPNA5	TGIF1
LYZ	ZNF440
SPRY2	LOC100510224	DPT
SYN2	LOC283683	PLS1
ECEL1	ASMT	POLR1E	ATXN2L
TSKU	HAND1	PIK3CA
POLL	SMOX	KCNJ5	CLDN5
RPS6	PTGES3	NDUFB4
SPATA2L	RPS2
SVEP1	GALK2
ERI3	PRSS2
AK024915	ACR	UBE2O
PIK3R2	PNO1	PQLC2
S100A7	PROSER1
LOC202181	TSPAN4
RNF141	FNTB	DUSP6
PPM1A	AA053967	NEUROD1	CALML3
PPFIBP1	IMPACT
CST8	HRH1
NUAK1	NOP14
BAAT	EDN3	RGS5
MMP13	AVEN	PCDHA3	MST1R
FADS2	TNNT2	USB1
PRSS23	HEG1
HIST1H1B	SMO
ALPK3	AU147017
ARHGEF10	CHRNB4
ARSJ	KCNJ14
ATF1	CBWD7	RCBTB1
BE669609	CRYGD
BID	TKT	CD14
BRD8	CINP
C11orf80	HTR5A
CAMK2G	LILRB2
CDK9	UPK1A
CDV3	DVL2
CEBPD	CDS2
CHM	KCNJ12
CHRNE	MNS1	ZNRF4
CLGN	MYH7
DAZAP2	IVNS1ABP
DENR	RABL2A
DOK4	DYNLT3
EEF1A2	TCF7L1
ENOX2	MYB
FAH	SV2C
FAM106A	KLHL35
FAM96B	M6PR
FCN2	DNAL4	HAUS3
FEZ2	PAPD7
GPR4	CLSPN
GTPBP8	GCN1L1
HDAC9	CCR9
HIST1H4A	GNAS
IL1R1	ZNF112
ITPA	GAR1
KEAP1	PLAA
LIN37	ATR
LOC100093631	BTK	PSAP
LRRC37A3	RHD
MAPK9	HLA-DPA1
MAT2B	PSMD10
P2RY14	MAT2B	NDFIP1
PCF11	ZNF146
PIK3CD	HIST1H2BK
PKN1	OAS2
RMND1	TMSB15B
RPL13AP5	TOMM6
SF3B4	ZBTB44
SLC7A6	ZNF592
SMPD2	GNG13
SZT2	CRCT1
TAF15	C19orf66
TNFRSF10D	BTD	NAG18
TPGS2	PTBP2	ICOSLG
USP32	AV700891
ZDHHC11	IGLJ3
ZNF205-AS1	PVALB
ZNF254	CUL4A
ADORA1	PDIA5
MSR1	SLC6A6
GFI1B	AMOTL2
FXYD2	HIVEP3
CYP2C8	LOC100510581	FUBP3
ARHGAP6	PDHX
ZSCAN26	PSPN
NSDHL	AOC2
CLUHP3	SPRY4	ANO2
TRPM4	EGFL7	WRNIP1	SLC9A3	ITGA2B	AGR2
BAZ2A	ANXA9
LRTM1	AURKB
HSPB2	OR7C1
GPR161	AL109703
INTS7	FRZB
COX7A1	LINC00950	IFNA16
OPHN1	NGLY1
CXCL2	MRPS18C	GLCE
WDR25	FAH
CYP17A1	RAD21
SLC18A2	MARCH1	IGSF3
NUDT4P1	PPP2R5B	SAA4
CD1A	TPPP3
SLC4A5	SORBS2	ZCCHC2
C11orf16	SSPN	ZNF273	BHMT2
TRIP6	LATS1
ST8SIA1	RAPGEF3
ATP11A	FKBP14
ADH1A	EMC6
CEPT1	N4BP2L1
CNTN6	VPS13B
BAGE	AF003737
BTG4	RWDD2A	AFAP1	SNAI2
RPL18AP3	ATP5G2
FXYD1	PCCB
ADAM3A	DHCR7
ADO	RINT1
CSF2	EYA4	DSC2
GPR56	FASLG	SYT11	KLRD1	CCL4	CD8A	TARP	PRF1	CTSW	NKG7	RARRES3	PRSS23	CCL5	GZMH	TGFBR3	GZMA
LDB2	DOK4	AGL
AI093572	ABCG4	AVIL	GRIA3
ATAD2	PA2G4
AK022254	DIAPH2-AS1
SNF8	PPP1R7
FABP1	DVL2
YIPF2	BTF3P13
FAM46C	PRR5-ARHGAP8
HPR	FER
SLC17A6	VSIG10	CBX2
RPS18	MKRN2	PRPF4B	RPS7	FAU
EXOSC5	UCKL1	DHX40
AIMP2	LPL
TENM4	MISP
NUDT18	HPN
EPB41L2	ZBBX	PLS1
HTR7	BCAS2	PCNXL4	PTPN11	CSNK1G3
UGT2A3	STARD3
HIST1H1T	TRA2A
SLC22A2	AK026867
EPHB1	ZFR2	TLL2
EIF2AK1	FAM134A
RORB	SLCO1B1
PACSIN3	CLDN7
PDZK1IP1	ALPK3
AV763520	CD226
CXorf36	POLR1C	GLI1	TOMM40	CLIP4
DRICH1	ALDH3B2
GRIN1	CDC42EP4	CLDN5
GAN	C12orf43
PDE6H	CLPTM1
TEC	AL049314	IQCK	KRT4
TRPC1	SENP6
SRP19	NDUFAF1
ZSCAN2	ZNF44	POU4F2	MAGEA6	LIN7B
PDE4D	TSPAN4
CYFIP2	SARS
MYOD1	HAO1
MNDA	SULT1A1	S100A9
PLSCR4	CMTR1
HCN2	PANX1
ZNF41	CLEC10A
CPN2	FDXR	DAK	NRDE2
AK025422	DFFA
CA1	EYA4	CTAGE11P	PRSS3P2
AL049983	MRPS18A
DNPH1	MCCC1
EIF2B2	NRAS
EPS15	BZW1	FAM208B
FCHO1	TFAP4
FERMT1	AIP
GJB3	BNC2
SYT5	USPL1
OSBPL10	ERN1	ITCH
MYL7	MST1	LOC79160
SOCS1	GSC2
GRPR	PCIF1
TTC22	PURG	DAG1	SVEP1
PTHLH	RGS9	HSBP1
CYP11B2	C11orf71	CGRRF1
SLC13A2	HBP1
LOC100509694	AGRN
EIF1	TUBB6	CST1
NFKBIL1	PRPS2
ZNF276	DNAJA4	IL17A	LAMB2	LINC00652	SGTA
AK024173	MUT	SKI
LIPT1	NHP2L1
LRRC6	CHUK
IQCC	AK027069
NFE2L3	C11orf71
MFAP2	CGA	KCNA6
L3MBTL1	CYP4F2
KIAA1659	SLC19A1
EFCC1	ICOS	GCSHP5	CRISP3	GRM5
AL122122	AL049244
GPX2	CYP4F2
CDHR5	SERPINB4	SLC2A8	ASL
EPHA2	AF070647
APOC2	PCOLCE
ESF1	MZT2A
GRM2	AK026238
PDZK1	AMELX	GATA4	ALDH1A2
ZER1	IBSP
ATAD3A	ACOT8
ADAM15	FXYD2	PIGB	LPAR4	KPNA5
PLXNB1	LOC100287927
GFRA4	SIGLEC15	MYOM1	ZNF771
ERGIC2	MGST2	KIF22
CREG1	PPP2R5B	SAA4
RAB3A	HCG2P7	SMG1
LBH	EIF3I
FOXO4	ELK4
RAPGEF1	NAT8
CROCCP3	LARGE
J02963	CLEC2D
ADCY1	MYH7
ZMYM2	CYP2B6
TSPAN32	HK3
RARRES1	IL26
PAXBP1	HOXC4	AU147598
GTF3C1	SUPT7L	ITGB1
LIAS	AL049244
TMEM144	ATP8B2
FAM117A	FKBP1B
LRP5L	PCDHB8	POU5F1P4
HOXB9	CIAO1	DVL2
PPAP2C	GABRA5	BF155672
PTGDR	M6PR
LOC100290036	GLS2
LRP1	KLHL12
WNK1	KEL
LINC00599	DNMT3B	TUSC3
IFNA5	RHD
CYP4A22	GNA15	HOXD1
C9orf53	SZT2
AAAS	GRTP1
CCL11	APC2
HTR1B	SNTA1
KCNMB2	GSK3A
TSPAN2	ZBTB10
BRCA2	DGKE	PRRC2A
METTL9	TEX2	TTLL7
APITD1	SLCO4A1
AI267546	CAMKV
AK025352	PCDHA2
AKR1B1	PDIA3
AW371924	DDAH1
BEGAIN	ALG3
C2orf68	HIST1H2BD
DAAM2	NDRG4
DECR2	AW371924
GARNL3	MUC7
H6PD	FERMT2
MYO1B	FOLH1
POMT1	OR1A2
RAB38	TRMT61A	ALX4
RABIF	RAD51B
SLA	GAPDH
TESPA1	KLF3
WIPF2	MARCH3
ZCCHC6	DUSP1	IFNGR1
MARK2	KIR3DX1	HOXD1
PMVK	RASAL1
PLK4	AK022363
HEBP1	C11orf63
ANGPTL7	OR1G1
WNT7A	RAE1
LLPH	HIST1H2BM	LYRM2
MRC2	GRM4
CARD14	AP3B2
DSC1	BAIAP3
RTF1	HBP1
PTPRB	MPO
OR7E87P	CRABP2
CALB2	IL26
TESK1	OSGIN1
LEPREL4	SLC35F2
MTIF2	CMC2
PCGF2	SNRPC
UFC1	CDV3
AAMP	SERPINF1	CKAP2
ATP5J2	C1orf123
CYP21A2	SLC38A3
NOS3	ANKRD55
THRA	GPR157
ZNF492	ESPN
AL117520	RIMS3
KCNS3	SUPT4H1
LOC100506699	RAD21
IGLV6-57	AK024158
X72882	BMP1	TCEB3B
KIF3A	AMPD3
KIAA0020	PHF8
NEFM	FAM106A
PPIE	CD244	RPL26
UBA2	AKAP17A
ZPR1	RCAN3
TSTA3	RBM41
LRRC49	LIPC
KLRC2	AF130051
LECT2	CSF1
PAFAH1B2	CCDC91
CD160	CES1P1
PYCR1	CFI	NME4
ARHGAP22	NRDE2	DAK	FDXR
TMLHE	AV760769	MUC6
RPL7	CSNK1A1
LUC7L	SYTL2
TPM1	RAB6A
TAF1B	TMEM11
JMJD7	NME7
SLC7A8	CD2BP2
GMFG	SUPT4H1
IGSF1	BMP2
C11orf21	PLEK
BACE1	PCOLCE
ZNF675	CCNB2
CRYGB	PCP4
SGCG	TOM1L1
RHBDL1	CDC42EP4	CLDN5
MCM10	TNFRSF21
FCGR3B	ZCCHC6
AK024231	ATF2	CRBN
ZNF814	AL050032
RPL39	ATF2
FZD1	SAMHD1	AK026778
HPCA	SETP4	AK024173
PLK1	FAH
TPPP	ZNF702P
EBF2	NANOG
KNG1	MTMR2
EIF2B5	ASNS
FGF3	ECHDC1	ZNF93
WAC	MPO
PSMB4	KIAA1107
KYNU	LOC220077
NTHL1	SLIRP
LMAN1L	SHC3
MCF2L2	SLC25A30	CCNB1	UHRF1BP1L
TRIM2	AU159040
CREB3L1	SRPX2
FAM76A	DCTN4	BCAR3	NOL4
OGDHL	KIF20B	SLC35A3
NDUFS7	TARS
OVOL2	AP3B2
HOXD11	PDCL3P4
WDR6	AK025194
GPR162	AOC3
IFIT1	MX1	IFI44L
NET1	AF131844
NEUROG3	RIN1	COCH	IGSF9B
ECE1	OSBPL11
CAPN6	NAG18	DLC1
GTF2F2	BMP8B
MAGEB4	BF725121
GPR132	AF308291	AK000847
AU157200	AK000293
RRBP1	ADAMTS3
LILRA4	BUD31
TMPRSS2	SEL1L	DTNA
MRPS27	PPIH
NEK2	PRSS16
AK021576	ANKRD36B
ZNF407	ADCY6
ZMYM5	TMEM184B	SH3TC2	CATSPERG
RBM38	ENPP3	SPAG6
DDX25	MISP
HEATR6	EMG1
RPS19	ATP5G2	PTPRCAP	RPL10
MSH3	MAGEB2
AK022102	TRPC6	LOC652147
MARK1	SOX5P	ACOT7
MRPS16	LOC57399
SCRT1	ALPK3	KANSL3
CHODL	FARSA
EEF1B2	ASS1	C21orf33
IGKV3-20	C1QTNF3
NRP1	RNF220	AF118067
TNF	PLXNB3
C1orf68	CP
EMCN	COPS6	PNLIPRP2	AU157200	AGK
C7	AK025352
NKRF	ESR2
KCNJ8	CCND3
NDST4	PDZRN4
METTL3	DFFB
ASAP3	INPP5B	OVOL1
PRAME	K00627
BCO1	NUDT7	KRT24	NFASC
AGXT	GPR182
COQ3	AF127481
MPPED1	CACNG2
LOC103344931	NOTCH1	APITD1
ZNF280B	ZNF821
NT5DC2	RFXANK	KCNJ16	CDH19	TTC9
PRKCH	ETFB
FBXO5	FIS1	THAP4
STAP2	MKL1	AF118064
CD69	SDHA
HOXD12	FAM215A	SIX3	TAF1B
RPL17	ZNF451
AL110248	RFNG	SHBG
DTNB	CDC73
BCL2L2	SOX18
CDH2	CXCL6
MAML3	RNF103
PCSK1	MAPK4	C20orf195
T90013	SEPHS2
ANAPC5	C19orf53
RNF187	METTL2A
HIST1H3J	MUSK
GALR3	FLJ11710	KCTD17	TBC1D15
CNNM1	X79782
KAT2B	DLG1	FAM193A
RUVBL1	ETNPPL
RAG1	EIF4G3
TRAK2	SLC22A7	UBB	EMC3
DNAH2	ZNHIT6
MYO7B	ATPIF1
B3GALT4	SCN7A
C5orf15	MAN2C1
CD1C	VRK1
FNDC4	HBZ
GIP	OR10C1
GREM1	SLC4A1AP
RBMY1J	YBX1P2
RIMS2	LHFP	NTF3	UGT2B28
SUB1	DBI
USH1C	AK021836
ATXN7L1	CR1	NOL6
GID8	HBS1L
RAB9BP1	AVPR2
IFNG	FAM212B
SSR4	ASCC3
LIG3	NR1H3
KIF24	ADAMTSL4	SNAPC3
DSE	TOPORS
PLA2G16	TBC1D19
AL050122	ECHDC1	ZNF93
PITPNM1	GNAS
SLC7A10	CRYGA
SH3BGRL3	KIAA1107	ADARB2
SEPT2	SWAP70
DHX58	CRTC1
LILRB4	CHST1
FSTL3	PQLC3
HIF3A	BMP8B
HTR2B	RCAN3
NAB2	FMO2
SLC10A1	PTK2	STMN4
BIRC2	DNAJB4	OR1E1	ZFAND5
PCLO	SOCS5	GRK1
FAM110D	NPPA
GUCY1B2	CTF1
U43279	GPX7
GABRQ	ADAMTS6
KIF13A	KCNJ15
NDUFB11	ICAM2
STAP1	AF052160
INS-IGF2	SDPR
NGF	HSPBAP1
SLC7A9	SOCS7	MAPK10	GCKR
LOC100509764	ARMC7
P2RY13	ATP6V0B
PSG7	AL110190
UQCR11	LSM7
NNMT	AGBL2
MUC3B	FNDC3A
LOC100507619	TEFM
CDH17	BHLHE41
NUDT2	RIN1	HSPA1L	COCH	PTPRJ
SUV39H2	TUBB3
LPPR4	BF229395	PTMS
PRB3	FUZ
PRKACG	C1QTNF1
SLC4A2	TIMM10
ZNF688	SAE1
TAT	CYP2B6
GJB4	ARSF	SYN3
AIRE	INHBB	BARX1
R38712	WDR77
KERA	PSG4
NLRX1	AKAP12
AL109681	TMEM57
AGO3	ABI2	TAT
GFER	CALCRL
CYB5B	DSG1
MRPL9	SSTR4
NSF	TRIB2
SLC15A3	PAF1	PXN
KRT83	INPP5K
F10	CEP250
TNFRSF10C	UNGP2
AL137403	BUD31
ANKRD53	TACR2
ACOT13	FDXR	DAK	NRDE2
FZD6	AK025352	C7
COX7B	CHRNB3
CSTA	BST1
HOXC13	ZNF14
MEGF9	ATP2B1
PXMP2	EBP
TMCO1	KLF11
ZNF668	LYPD1
CAMLG	PPAP2A
PRKD1	PRKAG2	LINC00302
ZFYVE21	CYP4F2
PCDHGA3	RUNX1
B2M	TNP2	KCNJ13
NPIPB15	MTA1
TMEM186	SERPINB8
SHOX2	AMBP
PCSK5	KIAA1107
C4orf19	EIF4EBP2	AP3B2
TWF2	DNAJC28
CREBZF	PRPF39
AF090913	LYPD1	ZDHHC14
NXF2B	PPAP2B
SULT1E1	AV720803
ZNF816	PTPRH
XRCC3	EHBP1L1
TEX11	JADE3
AF113018	INVS	AFG3L2
ERG	SIRT7
TCEB1P28	LDLRAD4	TSNAXIP1
LTBP3	GPX7
CCL21	ARMC7
SSB	HSDL2
GIF	HCFC1R1	PFDN4
CD209	SPEF1
KCNG1	PARVA
GYPB	CD70	AI693193
AVPR1A	CRABP2
RSF1	AMACR
ULBP2	GATA1
DHRS11	GRIA4
AANAT	AK024606
GRWD1	PMCH
KCNQ4	NPAS2
AL080180	JRKL
TCF3	PTK2	PITPNM1
SLAMF7	TNFRSF17	OSBP2
CELA3B	MTF2
GPHN	AK027254
RETN	GABRR1
Y15916	PDCD2
PELO	FZD2	HOXB9
HYAL2	MMP3
IFNA13	TFB1M
KRT84	NRD1
NXPE3	IKZF4
GCNT4	CASQ2
FGF1	MACROD1	ARL14
RRP9	HYDIN
TDO2	GAL3ST4
USP27X	POMT2
LMF1	ITPKA	MUC3B	AAMDC
PLA2G1B	AI734111
CDKL2	NLE1
AL047879	DAO
POLR2L	C1orf123
C2orf42	UBTF
HTR6	SHANK2
OXSR1	TNNT1
CLEC4A	TENC1
NUCB2	PHIP
TRIM44	COMMD9
SYCP2	LOC145678
THAP7	GLE1
DRD3	SSPN	WDR25
TMEM106B	SETP4
GCLC	AL049983	S100G
NR2F2	LINC00950	HAUS2
AW451711	DIAPH2-AS1
ACYP1	KIAA1644	AV720803
IGHG1	CLUL1
KIF18A	GPX5
HIVEP1	TKTL1
MVK	CRB1
AOC4P	ADRA2A
C1orf54	AK024108
TP53	DENR	CCDC59
OSBPL1A	TXN
RAG2	PLCH2
BC000772	ZPR1
NEO1	LPA
ICMT	SLC22A14
CD247	C1orf21	PROC
SNTB1	BLK
